-0.58334	-0.56522	-3534.4	-3522.7
-0.58334	-0.55556	-3334.3	-3316.9
-0.58334	-0.54546	-3140.8	-3117.8
-0.58334	-0.53488	-2953.7	-2925.3
-0.58334	-0.5238	-2773.1	-2739.3
-0.58334	-0.5122	-2598.9	-2559.9
-0.58334	-0.5	-2430.9	-2386.9
-0.58334	-0.48718	-2269.3	-2220.4
-0.58334	-0.47368	-2113.9	-2060.1
-0.58334	-0.45946	-1964.7	-1906.2
-0.58334	-0.44444	-1821.5	-1758.5
-0.58334	-0.42858	-1684.5	-1617
-0.58334	-0.41176	-1553.4	-1481.6
-0.58334	-0.39394	-1428.2	-1352.3
-0.58334	-0.375	-1308.9	-1228.9
-0.58334	-0.35484	-1195.5	-1111.5
-0.58334	-0.33334	-1087.7	-999.91
-0.58334	-0.31034	-985.58	-894.12
-0.58334	-0.28572	-889.06	-794.03
-0.58334	-0.25926	-798.05	-699.58
-0.58334	-0.23076	-712.47	-610.68
-0.58334	-0.2	-632.23	-527.26
-0.58334	-0.166666	-557.26	-449.23
-0.58334	-0.130434	-487.47	-376.5
-0.58334	-0.09091	-422.76	-308.97
-0.58334	-0.04762	-363.04	-246.56
-0.58334	0	-308.2	-189.16
-0.58334	0.052632	-258.15	-136.67
-0.58334	0.111112	-212.76	-88.973
-0.58334	0.17647	-171.93	-45.955
-0.58334	0.25	-135.53	-7.4925
-0.58334	0.33334	-103.43	26.546
-0.58334	0.42858	-75.493	56.299
-0.58334	0.53846	-51.563	81.917
-0.58334	0.66666	-31.483	103.56
-0.58334	0.81818	-15.08	121.4
-0.58334	1	-2.1661	135.63
-0.57446	-0.6	-4274.9	-4293.5
-0.57446	-0.59184	-4054.3	-4066.6
-0.57446	-0.58334	-3840.3	-3846.3
-0.57446	-0.57446	-3632.7	-3632.7
-0.57446	-0.56522	-3431.7	-3425.7
-0.57446	-0.55556	-3237	-3225.2
-0.57446	-0.54546	-3048.7	-3031.3
-0.57446	-0.53488	-2866.7	-2843.7
-0.57446	-0.5238	-2691	-2662.6
-0.57446	-0.5122	-2521.6	-2487.9
-0.57446	-0.5	-2358.3	-2319.4
-0.57446	-0.48718	-2201.1	-2157.2
-0.57446	-0.47368	-2050	-2001.1
-0.57446	-0.45946	-1904.9	-1851.3
-0.57446	-0.44444	-1765.8	-1707.5
-0.57446	-0.42858	-1632.5	-1569.7
-0.57446	-0.41176	-1505.1	-1437.9
-0.57446	-0.39394	-1383.5	-1312
-0.57446	-0.375	-1267.6	-1191.9
-0.57446	-0.35484	-1157.3	-1077.6
-0.57446	-0.33334	-1052.6	-969.06
-0.57446	-0.31034	-953.47	-866.12
-0.57446	-0.28572	-859.74	-768.76
-0.57446	-0.25926	-771.39	-676.89
-0.57446	-0.23076	-688.32	-590.43
-0.57446	-0.2	-610.46	-509.32
-0.57446	-0.166666	-537.72	-433.46
-0.57446	-0.130434	-470.03	-362.76
-0.57446	-0.09091	-407.29	-297.15
-0.57446	-0.04762	-349.4	-236.51
-0.57446	0	-296.27	-180.77
-0.57446	0.052632	-247.8	-129.8
-0.57446	0.111112	-203.87	-83.511
-0.57446	0.17647	-164.37	-41.779
-0.57446	0.25	-129.19	-4.4857
-0.57446	0.33334	-98.181	28.498
-0.57446	0.42858	-71.221	57.309
-0.57446	0.53846	-48.162	82.093
-0.57446	0.66666	-28.844	103.01
-0.57446	0.81818	-13.1	120.22
-0.57446	1	-0.74416	133.92
-0.56522	-0.6	-4149.3	-4174.3
-0.56522	-0.59184	-3934.7	-3953.3
-0.56522	-0.58334	-3726.6	-3738.8
-0.56522	-0.57446	-3524.8	-3530.8
-0.56522	-0.56522	-3329.3	-3329.3
-0.56522	-0.55556	-3140	-3134.1
-0.56522	-0.54546	-2957	-2945.2
-0.56522	-0.53488	-2780.1	-2762.7
-0.56522	-0.5238	-2609.3	-2586.3
-0.56522	-0.5122	-2444.6	-2416.2
-0.56522	-0.5	-2285.9	-2252.2
-0.56522	-0.48718	-2133.2	-2094.3
-0.56522	-0.47368	-1986.3	-1942.5
-0.56522	-0.45946	-1845.4	-1796.6
-0.56522	-0.44444	-1710.2	-1656.7
-0.56522	-0.42858	-1580.8	-1522.6
-0.56522	-0.41176	-1457	-1394.4
-0.56522	-0.39394	-1338.9	-1271.9
-0.56522	-0.375	-1226.4	-1155.2
-0.56522	-0.35484	-1119.4	-1044
-0.56522	-0.33334	-1017.7	-938.42
-0.56522	-0.31034	-921.51	-838.33
-0.56522	-0.28572	-830.57	-743.67
-0.56522	-0.25926	-744.85	-654.37
-0.56522	-0.23076	-664.29	-570.35
-0.56522	-0.2	-588.79	-491.52
-0.56522	-0.166666	-518.29	-417.82
-0.56522	-0.130434	-452.69	-349.15
-0.56522	-0.09091	-391.9	-285.43
-0.56522	-0.04762	-335.85	-226.57
-0.56522	0	-284.42	-172.47
-0.56522	0.052632	-237.51	-123.02
-0.56522	0.111112	-195.03	-78.127
-0.56522	0.17647	-156.86	-37.673
-0.56522	0.25	-122.88	-1.5402
-0.56522	0.33334	-92.969	30.397
-0.56522	0.42858	-66.986	58.272
-0.56522	0.53846	-44.791	82.228
-0.56522	0.66666	-26.232	102.42
-0.56522	0.81818	-11.142	119.01
-0.56522	1	0.65964	132.18
-0.55556	-0.6	-4024.1	-4055.7
-0.55556	-0.59184	-3815.6	-3840.7
-0.55556	-0.58334	-3613.3	-3631.9
-0.55556	-0.57446	-3417.2	-3429.5
-0.55556	-0.56522	-3227.3	-3233.3
-0.55556	-0.55556	-3043.4	-3043.4
-0.55556	-0.54546	-2865.6	-2859.6
-0.55556	-0.53488	-2693.8	-2682
-0.55556	-0.5238	-2527.9	-2510.5
-0.55556	-0.5122	-2367.9	-2345
-0.55556	-0.5	-2213.8	-2185.5
-0.55556	-0.48718	-2065.5	-2031.9
-0.55556	-0.47368	-1922.9	-1884.2
-0.55556	-0.45946	-1786.1	-1742.3
-0.55556	-0.44444	-1654.9	-1606.3
-0.55556	-0.42858	-1529.3	-1475.9
-0.55556	-0.41176	-1409.2	-1351.2
-0.55556	-0.39394	-1294.6	-1232.2
-0.55556	-0.375	-1185.4	-1118.6
-0.55556	-0.35484	-1081.6	-1010.6
-0.55556	-0.33334	-983.03	-908
-0.55556	-0.31034	-889.71	-810.75
-0.55556	-0.28572	-801.54	-718.78
-0.55556	-0.25926	-718.46	-632.03
-0.55556	-0.23076	-640.38	-550.42
-0.55556	-0.2	-567.24	-473.88
-0.55556	-0.166666	-498.96	-402.33
-0.55556	-0.130434	-435.44	-335.68
-0.55556	-0.09091	-376.61	-273.84
-0.55556	-0.04762	-322.37	-216.74
-0.55556	0	-272.63	-164.27
-0.55556	0.052632	-227.3	-116.33
-0.55556	0.111112	-186.26	-72.823
-0.55556	0.17647	-149.41	-33.637
-0.55556	0.25	-116.63	1.3427
-0.55556	0.33334	-87.798	32.24
-0.55556	0.42858	-62.786	59.187
-0.55556	0.53846	-41.452	82.321
-0.55556	0.66666	-23.646	101.79
-0.55556	0.81818	-9.2058	117.77
-0.55556	1	2.0451	130.42
-0.54546	-0.6	-3899.3	-3937.8
-0.54546	-0.59184	-3696.9	-3728.6
-0.54546	-0.58334	-3500.5	-3525.6
-0.54546	-0.57446	-3310.1	-3328.7
-0.54546	-0.56522	-3125.7	-3137.9
-0.54546	-0.55556	-2947.2	-2953.2
-0.54546	-0.54546	-2774.6	-2774.6
-0.54546	-0.53488	-2607.8	-2601.8
-0.54546	-0.5238	-2446.8	-2435.1
-0.54546	-0.5122	-2291.5	-2274.2
-0.54546	-0.5	-2142	-2119.1
-0.54546	-0.48718	-1998.1	-1969.8
-0.54546	-0.47368	-1859.8	-1826.2
-0.54546	-0.45946	-1727.1	-1688.4
-0.54546	-0.44444	-1599.8	-1556.1
-0.54546	-0.42858	-1478	-1429.5
-0.54546	-0.41176	-1361.5	-1308.3
-0.54546	-0.39394	-1250.4	-1192.7
-0.54546	-0.375	-1144.6	-1082.4
-0.54546	-0.35484	-1044	-977.46
-0.54546	-0.33334	-948.47	-877.81
-0.54546	-0.31034	-858.05	-783.37
-0.54546	-0.28572	-772.65	-694.08
-0.54546	-0.25926	-692.19	-609.87
-0.54546	-0.23076	-616.6	-530.67
-0.54546	-0.2	-545.81	-456.4
-0.54546	-0.166666	-479.73	-386.98
-0.54546	-0.130434	-418.29	-322.33
-0.54546	-0.09091	-361.4	-262.37
-0.54546	-0.04762	-308.98	-207.01
-0.54546	0	-260.93	-156.16
-0.54546	0.052632	-217.15	-109.73
-0.54546	0.111112	-177.54	-67.599
-0.54546	0.17647	-142.01	-29.674
-0.54546	0.25	-110.42	4.1615
-0.54546	0.33334	-82.669	34.028
-0.54546	0.42858	-58.622	60.052
-0.54546	0.53846	-38.144	82.372
-0.54546	0.66666	-21.087	101.13
-0.54546	0.81818	-7.2921	116.5
-0.54546	1	3.4122	128.63
-0.53488	-0.6	-3775.1	-3820.5
-0.53488	-0.59184	-3578.6	-3617.1
-0.53488	-0.58334	-3388.1	-3419.8
-0.53488	-0.57446	-3203.4	-3228.5
-0.53488	-0.56522	-3024.5	-3043.1
-0.53488	-0.55556	-2851.3	-2863.6
-0.53488	-0.54546	-2683.9	-2690
-0.53488	-0.53488	-2522.1	-2522.1
-0.53488	-0.5238	-2366	-2360.1
-0.53488	-0.5122	-2215.5	-2203.8
-0.53488	-0.5	-2070.5	-2053.1
-0.53488	-0.48718	-1931	-1908.1
-0.53488	-0.47368	-1796.9	-1768.7
-0.53488	-0.45946	-1668.3	-1634.8
-0.53488	-0.44444	-1545	-1506.4
-0.53488	-0.42858	-1426.9	-1383.4
-0.53488	-0.41176	-1314.1	-1265.7
-0.53488	-0.39394	-1206.5	-1153.4
-0.53488	-0.375	-1104	-1046.4
-0.53488	-0.35484	-1006.5	-944.55
-0.53488	-0.33334	-914.08	-847.85
-0.53488	-0.31034	-826.56	-756.21
-0.53488	-0.28572	-743.91	-669.59
-0.53488	-0.25926	-666.07	-587.9
-0.53488	-0.23076	-592.95	-511.09
-0.53488	-0.2	-524.49	-439.07
-0.53488	-0.166666	-460.62	-371.77
-0.53488	-0.130434	-401.24	-309.12
-0.53488	-0.09091	-346.29	-251.02
-0.53488	-0.04762	-295.67	-197.4
-0.53488	0	-249.29	-148.17
-0.53488	0.052632	-207.06	-103.22
-0.53488	0.111112	-168.89	-62.458
-0.53488	0.17647	-134.66	-25.785
-0.53488	0.25	-104.26	6.9149
-0.53488	0.33334	-77.581	35.757
-0.53488	0.42858	-54.495	60.868
-0.53488	0.53846	-34.867	82.38
-0.53488	0.66666	-18.554	100.44
-0.53488	0.81818	-5.4008	115.2
-0.53488	1	4.7608	126.82
-0.5238	-0.6	-3651.2	-3703.8
-0.5238	-0.59184	-3460.8	-3506.3
-0.5238	-0.58334	-3276.1	-3314.7
-0.5238	-0.57446	-3097	-3128.8
-0.5238	-0.56522	-2923.6	-2948.8
-0.5238	-0.55556	-2755.8	-2774.5
-0.5238	-0.54546	-2593.6	-2605.9
-0.5238	-0.53488	-2436.8	-2442.9
-0.5238	-0.5238	-2285.6	-2285.6
-0.5238	-0.5122	-2139.8	-2133.8
-0.5238	-0.5	-1999.3	-1987.6
-0.5238	-0.48718	-1864.2	-1846.8
-0.5238	-0.47368	-1734.4	-1711.5
-0.5238	-0.45946	-1609.8	-1581.5
-0.5238	-0.44444	-1490.4	-1456.9
-0.5238	-0.42858	-1376.1	-1337.6
-0.5238	-0.41176	-1266.9	-1223.5
-0.5238	-0.39394	-1162.7	-1114.5
-0.5238	-0.375	-1063.5	-1010.7
-0.5238	-0.35484	-969.28	-911.9
-0.5238	-0.33334	-879.85	-818.12
-0.5238	-0.31034	-795.22	-729.27
-0.5238	-0.28572	-715.32	-645.3
-0.5238	-0.25926	-640.07	-566.12
-0.5238	-0.23076	-569.42	-491.68
-0.5238	-0.2	-503.29	-421.91
-0.5238	-0.166666	-441.61	-356.72
-0.5238	-0.130434	-384.29	-296.05
-0.5238	-0.09091	-331.26	-239.8
-0.5238	-0.04762	-282.44	-187.91
-0.5238	0	-237.73	-140.27
-0.5238	0.052632	-197.05	-96.802
-0.5238	0.111112	-160.29	-57.402
-0.5238	0.17647	-127.36	-21.971
-0.5238	0.25	-98.148	9.6012
-0.5238	0.33334	-72.536	37.428
-0.5238	0.42858	-50.404	61.632
-0.5238	0.53846	-31.621	82.344
-0.5238	0.66666	-16.048	99.704
-0.5238	0.81818	-3.532	113.86
-0.5238	1	6.0907	124.99
-0.5122	-0.6	-3527.9	-3587.9
-0.5122	-0.59184	-3343.4	-3396.1
-0.5122	-0.58334	-3164.5	-3210.1
-0.5122	-0.57446	-2991.1	-3029.8
-0.5122	-0.56522	-2823.2	-2855
-0.5122	-0.55556	-2660.7	-2685.9
-0.5122	-0.54546	-2503.6	-2522.3
-0.5122	-0.53488	-2351.9	-2364.2
-0.5122	-0.5238	-2205.5	-2211.6
-0.5122	-0.5122	-2064.3	-2064.3
-0.5122	-0.5	-1928.4	-1922.5
-0.5122	-0.48718	-1797.6	-1785.9
-0.5122	-0.47368	-1672	-1654.7
-0.5122	-0.45946	-1551.5	-1528.7
-0.5122	-0.44444	-1436	-1407.8
-0.5122	-0.42858	-1325.5	-1292.1
-0.5122	-0.41176	-1219.9	-1181.5
-0.5122	-0.39394	-1119.2	-1075.9
-0.5122	-0.375	-1023.3	-975.23
-0.5122	-0.35484	-932.2	-879.5
-0.5122	-0.33334	-845.8	-788.63
-0.5122	-0.31034	-764.04	-702.56
-0.5122	-0.28572	-686.87	-621.21
-0.5122	-0.25926	-614.22	-544.54
-0.5122	-0.23076	-546.02	-472.46
-0.5122	-0.2	-482.21	-404.91
-0.5122	-0.166666	-422.7	-341.82
-0.5122	-0.130434	-367.44	-283.12
-0.5122	-0.09091	-316.33	-228.71
-0.5122	-0.04762	-269.29	-178.53
-0.5122	0	-226.25	-132.48
-0.5122	0.052632	-187.1	-90.483
-0.5122	0.111112	-151.76	-52.433
-0.5122	0.17647	-120.12	-18.234
-0.5122	0.25	-92.083	12.219
-0.5122	0.33334	-67.532	39.039
-0.5122	0.42858	-46.349	62.344
-0.5122	0.53846	-28.407	82.262
-0.5122	0.66666	-13.569	98.931
-0.5122	0.81818	-1.6859	112.5
-0.5122	1	7.4019	123.12
-0.5	-0.6	-3405	-3472.6
-0.5	-0.59184	-3226.5	-3286.6
-0.5	-0.58334	-3053.4	-3106.2
-0.5	-0.57446	-2885.6	-2931.3
-0.5	-0.56522	-2723.2	-2761.9
-0.5	-0.55556	-2566	-2597.9
-0.5	-0.54546	-2414.1	-2439.3
-0.5	-0.53488	-2267.3	-2286
-0.5	-0.5238	-2125.7	-2138
-0.5	-0.5122	-1989.2	-1995.3
-0.5	-0.5	-1857.8	-1857.8
-0.5	-0.48718	-1731.4	-1725.5
-0.5	-0.47368	-1610	-1598.3
-0.5	-0.45946	-1493.5	-1476.2
-0.5	-0.44444	-1381.9	-1359.1
-0.5	-0.42858	-1275.1	-1247
-0.5	-0.41176	-1173.1	-1139.8
-0.5	-0.39394	-1075.9	-1037.5
-0.5	-0.375	-983.27	-940.06
-0.5	-0.35484	-895.31	-847.37
-0.5	-0.33334	-811.91	-759.39
-0.5	-0.31034	-733.02	-676.07
-0.5	-0.28572	-658.57	-597.35
-0.5	-0.25926	-588.5	-523.15
-0.5	-0.23076	-522.75	-453.42
-0.5	-0.2	-461.24	-388.09
-0.5	-0.166666	-403.91	-327.08
-0.5	-0.130434	-350.68	-270.33
-0.5	-0.09091	-301.48	-217.75
-0.5	-0.04762	-256.23	-169.27
-0.5	0	-214.84	-124.81
-0.5	0.052632	-177.22	-84.264
-0.5	0.111112	-143.28	-47.553
-0.5	0.17647	-112.93	-14.577
-0.5	0.25	-86.066	14.766
-0.5	0.33334	-62.571	40.587
-0.5	0.42858	-42.332	63.002
-0.5	0.53846	-25.225	82.135
-0.5	0.66666	-11.116	98.119
-0.5	0.81818	0.13763	111.1
-0.5	1	8.6944	121.23
-0.48718	-0.6	-3282.6	-3358
-0.48718	-0.59184	-3110.1	-3177.8
-0.48718	-0.58334	-2942.7	-3003
-0.48718	-0.57446	-2780.6	-2833.5
-0.48718	-0.56522	-2623.5	-2669.3
-0.48718	-0.55556	-2471.7	-2510.4
-0.48718	-0.54546	-2324.8	-2356.8
-0.48718	-0.53488	-2183	-2208.3
-0.48718	-0.5238	-2046.3	-2065
-0.48718	-0.5122	-1914.4	-1926.7
-0.48718	-0.5	-1787.5	-1793.6
-0.48718	-0.48718	-1665.4	-1665.4
-0.48718	-0.47368	-1548.2	-1542.3
-0.48718	-0.45946	-1435.7	-1424
-0.48718	-0.44444	-1328	-1310.7
-0.48718	-0.42858	-1225	-1202.2
-0.48718	-0.41176	-1126.6	-1098.5
-0.48718	-0.39394	-1032.7	-999.48
-0.48718	-0.375	-943.42	-905.18
-0.48718	-0.35484	-858.6	-815.51
-0.48718	-0.33334	-778.19	-730.41
-0.48718	-0.31034	-702.15	-649.83
-0.48718	-0.28572	-630.41	-573.7
-0.48718	-0.25926	-562.92	-501.97
-0.48718	-0.23076	-499.6	-434.58
-0.48718	-0.2	-440.39	-371.44
-0.48718	-0.166666	-385.22	-312.51
-0.48718	-0.130434	-334.03	-257.69
-0.48718	-0.09091	-286.73	-206.93
-0.48718	-0.04762	-243.25	-160.14
-0.48718	0	-203.5	-117.24
-0.48718	0.052632	-167.41	-78.146
-0.48718	0.111112	-134.87	-42.764
-0.48718	0.17647	-105.8	-11.002
-0.48718	0.25	-80.097	17.242
-0.48718	0.33334	-57.651	42.073
-0.48718	0.42858	-38.351	63.605
-0.48718	0.53846	-22.074	81.959
-0.48718	0.66666	-8.6914	97.266
-0.48718	0.81818	1.9384	109.67
-0.48718	1	9.9682	119.31
-0.47368	-0.6	-3160.7	-3244.1
-0.47368	-0.59184	-2994	-3069.6
-0.47368	-0.58334	-2832.5	-2900.4
-0.47368	-0.57446	-2675.9	-2736.3
-0.47368	-0.56522	-2524.3	-2577.4
-0.47368	-0.55556	-2377.7	-2423.6
-0.47368	-0.54546	-2236	-2274.8
-0.47368	-0.53488	-2099.1	-2131.1
-0.47368	-0.5238	-1967.1	-1992.4
-0.47368	-0.5122	-1839.9	-1858.7
-0.47368	-0.5	-1717.5	-1729.8
-0.47368	-0.48718	-1599.8	-1605.8
-0.47368	-0.47368	-1486.7	-1486.7
-0.47368	-0.45946	-1378.2	-1372.3
-0.47368	-0.44444	-1274.4	-1262.7
-0.47368	-0.42858	-1175	-1157.8
-0.47368	-0.41176	-1080.2	-1057.5
-0.47368	-0.39394	-989.79	-961.76
-0.47368	-0.375	-903.76	-870.59
-0.47368	-0.35484	-822.07	-783.92
-0.47368	-0.33334	-744.64	-701.68
-0.47368	-0.31034	-671.44	-623.82
-0.47368	-0.28572	-602.41	-550.28
-0.47368	-0.25926	-537.47	-481
-0.47368	-0.23076	-476.57	-415.92
-0.47368	-0.2	-419.66	-354.98
-0.47368	-0.166666	-366.64	-298.1
-0.47368	-0.130434	-317.47	-245.21
-0.47368	-0.09091	-272.06	-196.25
-0.47368	-0.04762	-230.35	-151.14
-0.47368	0	-192.24	-109.79
-0.47368	0.052632	-157.66	-72.132
-0.47368	0.111112	-126.52	-38.068
-0.47368	0.17647	-98.723	-7.5092
-0.47368	0.25	-74.176	19.643
-0.47368	0.33334	-52.774	43.493
-0.47368	0.42858	-34.407	64.151
-0.47368	0.53846	-18.955	81.735
-0.47368	0.66666	-6.2933	96.371
-0.47368	0.81818	3.7166	108.2
-0.47368	1	11.223	117.36
-0.45946	-0.6	-3039.2	-3131
-0.45946	-0.59184	-2878.5	-2962.2
-0.45946	-0.58334	-2722.6	-2798.5
-0.45946	-0.57446	-2571.6	-2639.8
-0.45946	-0.56522	-2425.5	-2486.1
-0.45946	-0.55556	-2284.1	-2337.3
-0.45946	-0.54546	-2147.5	-2193.5
-0.45946	-0.53488	-2015.6	-2054.5
-0.45946	-0.5238	-1888.4	-1920.4
-0.45946	-0.5122	-1765.8	-1791.1
-0.45946	-0.5	-1647.8	-1666.5
-0.45946	-0.48718	-1534.4	-1546.7
-0.45946	-0.47368	-1425.4	-1431.5
-0.45946	-0.45946	-1321	-1321
-0.45946	-0.44444	-1221	-1215.1
-0.45946	-0.42858	-1125.4	-1113.7
-0.45946	-0.41176	-1034.1	-1016.8
-0.45946	-0.39394	-947.06	-924.35
-0.45946	-0.375	-864.3	-836.31
-0.45946	-0.35484	-785.71	-752.62
-0.45946	-0.33334	-711.26	-673.22
-0.45946	-0.31034	-640.89	-598.07
-0.45946	-0.28572	-574.54	-527.1
-0.45946	-0.25926	-512.16	-460.25
-0.45946	-0.23076	-453.68	-397.47
-0.45946	-0.2	-399.04	-338.69
-0.45946	-0.166666	-348.17	-283.85
-0.45946	-0.130434	-301.01	-232.88
-0.45946	-0.09091	-257.49	-185.71
-0.45946	-0.04762	-217.53	-142.26
-0.45946	0	-181.05	-102.46
-0.45946	0.052632	-147.98	-66.225
-0.45946	0.111112	-118.23	-33.469
-0.45946	0.17647	-91.698	-4.1025
-0.45946	0.25	-68.303	21.969
-0.45946	0.33334	-47.939	44.847
-0.45946	0.42858	-30.499	64.639
-0.45946	0.53846	-15.868	81.461
-0.45946	0.66666	-3.922	95.434
-0.45946	0.81818	5.4721	106.69
-0.45946	1	12.46	115.38
-0.44444	-0.6	-2918.2	-3018.6
-0.44444	-0.59184	-2763.4	-2855.5
-0.44444	-0.58334	-2613.2	-2697.3
-0.44444	-0.57446	-2467.8	-2543.9
-0.44444	-0.56522	-2327	-2395.4
-0.44444	-0.55556	-2190.9	-2251.7
-0.44444	-0.54546	-2059.3	-2112.7
-0.44444	-0.53488	-1932.4	-1978.5
-0.44444	-0.5238	-1809.9	-1848.9
-0.44444	-0.5122	-1691.9	-1724
-0.44444	-0.5	-1578.4	-1603.7
-0.44444	-0.48718	-1469.2	-1488
-0.44444	-0.47368	-1364.5	-1376.8
-0.44444	-0.45946	-1264	-1270.1
-0.44444	-0.44444	-1167.8	-1167.8
-0.44444	-0.42858	-1075.9	-1070
-0.44444	-0.41176	-988.15	-976.48
-0.44444	-0.39394	-904.54	-887.28
-0.44444	-0.375	-825.02	-802.34
-0.44444	-0.35484	-749.54	-721.61
-0.44444	-0.33334	-678.05	-645.04
-0.44444	-0.31034	-610.5	-572.57
-0.44444	-0.28572	-546.83	-504.15
-0.44444	-0.25926	-486.99	-439.72
-0.44444	-0.23076	-430.91	-379.23
-0.44444	-0.2	-378.54	-322.6
-0.44444	-0.166666	-329.81	-269.79
-0.44444	-0.130434	-284.65	-220.72
-0.44444	-0.09091	-243.01	-175.32
-0.44444	-0.04762	-204.8	-133.52
-0.44444	0	-169.94	-95.252
-0.44444	0.052632	-138.37	-60.428
-0.44444	0.111112	-109.99	-28.968
-0.44444	0.17647	-84.727	-0.78369
-0.44444	0.25	-62.477	24.217
-0.44444	0.33334	-43.146	46.133
-0.44444	0.42858	-26.628	65.068
-0.44444	0.53846	-12.812	81.135
-0.44444	0.66666	-1.5775	94.453
-0.44444	0.81818	7.2052	105.15
-0.44444	1	13.677	113.38
-0.42858	-0.6	-2797.7	-2907
-0.42858	-0.59184	-2648.7	-2749.5
-0.42858	-0.58334	-2504.3	-2596.8
-0.42858	-0.57446	-2364.4	-2448.7
-0.42858	-0.56522	-2229	-2305.4
-0.42858	-0.55556	-2098	-2166.6
-0.42858	-0.54546	-1971.6	-2032.5
-0.42858	-0.53488	-1849.5	-1903
-0.42858	-0.5238	-1731.8	-1778
-0.42858	-0.5122	-1618.4	-1657.5
-0.42858	-0.5	-1509.3	-1541.4
-0.42858	-0.48718	-1404.4	-1429.8
-0.42858	-0.47368	-1303.8	-1322.5
-0.42858	-0.45946	-1207.3	-1219.6
-0.42858	-0.44444	-1114.9	-1121
-0.42858	-0.42858	-1026.7	-1026.7
-0.42858	-0.41176	-942.45	-936.53
-0.42858	-0.39394	-862.21	-850.55
-0.42858	-0.375	-785.93	-768.69
-0.42858	-0.35484	-713.54	-690.9
-0.42858	-0.33334	-645	-617.13
-0.42858	-0.31034	-580.26	-547.33
